Número Documento;Fecha Recepción;cufe;Fecha Emisión;Fecha Vencimiento;Tipo Identificación Adquiriente;Identificación Adquiriente;Nombre Adquiriente; SubTotal;Total Base Imponible;SubTotal Mas Tributos;Total Descuentos; Total Cargos;Total Anticipos;Total;estado;Usuario Creación;Fecha Creación;Descripción Error
CB8209329;2020-09-03 09:09:32.958;e6092ff39e837f0771bdd4f641c5d951f7aec6b40b0a3d0058d5f134fa4563893ba520793f16e591ae2e98ebed3c8358;2020-03-25 00:00:00.0;2020-03-25 00:00:00.0;31;901323312;UNION SALUD AMERICA;16150.00;0.00;16150.00;0.00;0.00;0.00;16150.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:09:32.958;
CB8209251;2020-09-03 09:09:18.757;13b9e2935bf32911087ac2b1b2037f54e4389cd17df37c9327a5f8159a30f5caf96767296c7749c3eeabdf9caf71d005;2020-03-24 00:00:00.0;2020-03-24 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;84870.00;0.00;84870.00;0.00;0.00;0.00;84870.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:09:18.757;
CB8209224;2020-09-03 09:09:17.496;b19d99660ba0e1ffd3e9e5fe4885068a2f4b09a65c7bb5de1b6fb226a33de1171b43dbcf5af03bbe2d511b56cfab47f8;2020-03-24 00:00:00.0;2020-03-24 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;35958.00;0.00;35958.00;0.00;0.00;0.00;35958.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:09:17.496;
CB8209223;2020-09-03 09:09:14.939;6bc5bb9b6507a9800243fa5751552ff9c8e1654e57da74468744f85557661f922bd0d1d08dadd9189c14b065c57a697a;2020-03-24 00:00:00.0;2020-03-24 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;18110.00;0.00;18110.00;0.00;0.00;0.00;18110.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:09:14.939;
CB8209091;2020-09-03 09:09:11.64;fc5d1cd1831faa859106bba1316678a61e892189de1a2f830460a920d47a6da0b6200bff36bd173c1b8f3f881fb63fc7;2020-03-19 00:00:00.0;2020-03-19 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;215000.00;0.00;215000.00;0.00;0.00;0.00;215000.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:09:11.641;
CB8209088;2020-09-03 09:09:02.768;86cca772c480e92d4e282347b14aa77558dab37db1bd6daca8f72a0fa3c8951c834716313e94ab079a103ecaf289dab2;2020-03-19 00:00:00.0;2020-03-19 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;215000.00;0.00;215000.00;0.00;0.00;0.00;215000.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:09:02.768;
CB8209084;2020-09-03 09:08:57.159;d3cde99b989a18bdb5b2e7c02713d2bce2dc965f4f10f518936eeb94ab6ad67f829e75dbe41f265fbe4493783bce855f;2020-03-19 00:00:00.0;2020-03-19 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;3070040.00;0.00;3070040.00;0.00;0.00;0.00;3070040.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:08:57.159;
CB8208109;2020-09-03 09:08:50.88;36086ad3914a5509ba8b39b9387c34293a8b4707c6de81b4a477a3df028ef0ebdb09b27434a6ac26af8b31f162d2d941;2020-03-05 00:00:00.0;2020-03-05 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;50708.00;0.00;50708.00;0.00;0.00;0.00;50708.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:08:50.881;
CB8208102;2020-09-03 09:08:46.655;4316e204c25d47e3b24e54f8b6b8c80dadf18ceba75c551f199c881ee6f1de69fc915023dc89125f34c58fc11108db0f;2020-03-05 00:00:00.0;2020-03-05 00:00:00.0;31;901323312;UNION SALUD AMERICA;40538.00;0.00;40538.00;0.00;0.00;0.00;40538.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:08:46.655;
CB8208089;2020-09-03 09:08:40.635;7e4ee8129824dccdc1d21a28e23b1ccd71d2d2a8c61803f2dcf92cd0c311f505556ab1a32b5a6cb704373e5ba601045f;2020-03-05 00:00:00.0;2020-03-05 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;84870.00;0.00;84870.00;0.00;0.00;3400.00;81470.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:08:40.635;
CB8208070;2020-09-03 09:08:37.151;0cf44e5f95091422206ba1228678feb6ef24d24e209a6a4a403d5e0a4d0ac27be02906023b1e7003d9bb00f4fa4e9351;2020-03-05 00:00:00.0;2020-03-05 00:00:00.0;31;901323312;UNION SALUD AMERICA;33880.00;0.00;33880.00;0.00;0.00;0.00;33880.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:08:37.152;
CB8208011;2020-09-03 09:08:35.602;08d13970132c7938ab0a7d9e2020dc0b4b8e7cefe4d2b417a5de5d2575d02426a1b65a74c1bff59830760caf5a725114;2020-03-04 00:00:00.0;2020-03-04 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;55920.00;0.00;55920.00;0.00;0.00;3400.00;52520.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:08:35.603;
CB8207096;2020-09-03 08:30:33.414;4780419626c14482cf3f94c5360807805238ff8538257b6cc42a18d065774e90a0c2da01109fb04da35c1c89d6560162;2020-02-25 00:00:00.0;2020-03-26 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;845312.00;0.00;845312.00;0.00;0.00;0.00;845312.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:30:33.414;
CB8206902;2020-09-03 08:29:09.617;1225a553bb3c558cb3b511576634379caef3f3823c73a4d3bbbc962db3540b96cb269aff401f4d5a9631a03f6e3da241;2020-02-21 00:00:00.0;2020-02-21 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;31770.00;0.00;31770.00;0.00;0.00;0.00;31770.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:29:09.617;
CB8206878;2020-09-03 08:29:06.514;c10d876622681b6b968090ae1e477236219f76b662672606f77feb5de243b4ff39b3bb6de87e8b9614c2f025bd2d590f;2020-02-21 00:00:00.0;2020-02-21 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;84870.00;0.00;84870.00;0.00;0.00;0.00;84870.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:29:06.515;
CB8205823;2020-09-03 08:29:00.41;a43cac9c494b6fb098854c34543fae7e4f56d132441d5b948d6c51aa3b8f7b98e1127d064c167b716f92ef3a527fa157;2020-02-09 00:00:00.0;2020-02-09 00:00:00.0;31;901323312;UNION SALUD AMERICA;16799.00;0.00;16799.00;0.00;0.00;0.00;16799.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:29:00.411;
CB8205803;2020-09-03 08:28:49.655;f16fac6b74c064f494f30985b073c32882963192f4b145a31517834b3ff21f403f0e3a5861a90c42555a87a0f84593cc;2020-02-09 00:00:00.0;2020-02-09 00:00:00.0;31;901323312;UNION SALUD AMERICA;46058.00;0.00;46058.00;0.00;0.00;0.00;46058.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:28:49.656;
CB8205802;2020-09-03 08:28:45.604;6c75292143c28ed66c4ffca7130f6cb0805520c0c9cbad9a7279106b45fe084573295da5fbd21055637993de8cf54e28;2020-02-09 00:00:00.0;2020-02-09 00:00:00.0;31;901323312;UNION SALUD AMERICA;16799.00;0.00;16799.00;0.00;0.00;0.00;16799.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:28:45.605;
CB8205786;2020-09-03 08:28:38.417;738aa1cc7b3ec3646fc6c3bf6c7769b04dd715d78b38ef38fc0880902ebcc3ee88556f11a03196bf51c7b608fd5f2599;2020-02-09 00:00:00.0;2020-02-09 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;35350.00;0.00;35350.00;0.00;0.00;0.00;35350.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:28:38.417;
CB8205785;2020-09-03 08:28:23.661;732b94dc80fb59e8454fee5a1519bb31046c85960223ceb0da0abd605c6eb54530230878278e9447ef6df1e018eb7586;2020-02-09 00:00:00.0;2020-02-09 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;18519.00;0.00;18519.00;0.00;0.00;0.00;18519.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:28:23.661;
CB8205702;2020-09-03 08:28:21.189;ea990860182a6fc7c2e631c99d91a503129ce5258b0e156138e3dc6be2dde9f98aec80605053887c33f64fd4dfdef754;2020-02-07 00:00:00.0;2020-02-07 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;27677.00;0.00;27677.00;0.00;0.00;0.00;27677.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:28:21.189;
CB8205691;2020-09-03 08:28:14.225;d75238f143d15606d2b9efb93d8776f2457d3c9e81684dedbd59af0177e232e553258f627c20761bd16c5c3b5ee55ef1;2020-02-07 00:00:00.0;2020-02-07 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;75376.00;0.00;75376.00;0.00;0.00;0.00;75376.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:28:14.225;
CB8206143;2020-09-03 08:22:54.28;17aa7b3c45dd940f29c57276fa3574ac28a6dfe8097e6caf5f38669167a053747f98b81de817cb389e274c21507f8d60;2020-02-12 00:00:00.0;2020-02-12 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;55920.00;0.00;55920.00;0.00;0.00;0.00;55920.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:22:54.281;
CB8206141;2020-09-03 08:22:07.518;4ad7b85a31aaef8ad13facf25b59b4c63617d00b87d461e6670835347a79d5edccfcbe887387ca150439dc123bf050c6;2020-02-12 00:00:00.0;2020-02-12 00:00:00.0;31;901323312;UNION SALUD AMERICA;16150.00;0.00;16150.00;0.00;0.00;0.00;16150.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:22:07.518;
CB8205680;2020-09-03 08:21:14.011;02845c543264310cd4e8492c83982f8cf8819be14186ce2591f07ef61ed5bb83fd8e851ef62a8be6f5e1d2cce7181a2d;2020-02-07 00:00:00.0;2020-02-07 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;84870.00;0.00;84870.00;0.00;0.00;0.00;84870.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:21:14.012;
CB8205819;2020-09-03 08:18:09.272;aa199dfdb8b7547e43c4000fb5547dad35bf22bd5a2f1c80c5d9e91a9ad2053f206219e4c7d3717b5dc1859276e4454d;2020-02-09 00:00:00.0;2020-03-10 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;47740.00;0.00;47740.00;0.00;0.00;0.00;47740.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:18:09.273;
CB8205721;2020-09-03 08:16:06.07;c95b4d6c99edf3ae68a2e131f79cc435cdb35de6254d595c938815b1246e70cb763b1021f887d9abc3944766ea340d9f;2020-02-07 00:00:00.0;2020-02-07 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;215000.00;0.00;215000.00;0.00;0.00;0.00;215000.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:16:06.07;
CB8205713;2020-09-03 08:15:23.66;5b77d11cd479cf56c6bcce4cbc7fc2a88cc8a08d5c1b2ddcb51edb4725c1d87d0b7d5847ba4f7536651c9ae5da94e095;2020-02-07 00:00:00.0;2020-03-08 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;2003430.00;0.00;2003430.00;0.00;0.00;0.00;2003430.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:15:23.661;
CB8205698;2020-09-03 08:14:19.416;439457ee7a9be93862e3d4f24db06b5dddf0d2e8015f9505fb0e3b32f61e8f2d38961274c6697c9e14c2a543d0929311;2020-02-07 00:00:00.0;2020-02-07 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;14910.00;0.00;14910.00;0.00;0.00;0.00;14910.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:14:19.416;
CB8205696;2020-09-03 08:10:48.879;9c8090710bb80c116be0d5317ca17fcfe3a6b6dbf5297dbf21c986cf1dd88c93750aed50277e688b8cd549b21f9f6864;2020-02-07 00:00:00.0;2020-02-07 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;84870.00;0.00;84870.00;0.00;0.00;0.00;84870.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:10:48.88;
CB8205687;2020-09-03 08:09:26.375;3a555971b3ad92ac1068fb2de1313cb7ddde3462b74168d61166821ab17adfccd424175df3e5616fd825f4684746e4ba;2020-02-07 00:00:00.0;2020-03-08 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;13040.00;0.00;13040.00;0.00;0.00;0.00;13040.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:09:26.375;
CB8207175;2020-09-03 08:08:23.811;b9812256879ccada147dd075d2606ceffdeaf1dea8599ddb242fe297813163ae8d97af820b57b45ae897c058aa1d12cb;2020-02-25 00:00:00.0;2020-02-25 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;2430.00;0.00;2430.00;0.00;0.00;0.00;2430.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:08:23.811;
CB8207094;2020-09-03 08:06:14.489;e52409f8dfa03a1ef35fad59eafdf0e18704921784debe43ed72c4bad4b35d85c03f98429a07f5105f33696e8e29ebcb;2020-02-25 00:00:00.0;2020-02-25 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;14910.00;0.00;14910.00;0.00;0.00;0.00;14910.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 08:06:14.489;
CB8213431;2020-09-03 07:49:03.776;d825b6bdc8a04a74648d66d6829bc5f98916dccb7d6a3354a5caa50ef4c4936f9ef33a0d1d62735c9af4f0871545b187;2020-07-02 00:00:00.0;2020-08-01 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;1813742594.00;0.00;1813742594.00;0.00;0.00;37892108.00;1775850486.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 07:49:03.776;
CB8216376;2020-09-03 07:43:10.079;f4f92700c5a9281a5ec42e023c53a1ad1c6086a32e78862041beb11d0163a9627c329bce6747390c6f652d30cbb35f98;2020-09-02 00:00:00.0;2020-10-02 00:00:00.0;31;860066942;CAJA DE COMPENSACIÓN FAMILIAR COMPENSAR SA;35850.00;0.00;35850.00;0.00;0.00;13500.00;22350.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 07:43:10.08;
CB8210321;2020-09-03 09:46:06.68;38f5457b2682af075d6b0ddd4536edddb1421cc01d2f180c09b729918e76049fe8177b5e718da63f92b344ab13051924;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;19350.00;0.00;19350.00;0.00;0.00;0.00;19350.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:46:06.681;
CB8210320;2020-09-03 09:46:05.096;f0029edb759bd37797ec6384706f3382e14f40c4ad3a2831f6045f05a8220b15afa904dad15b8dc62059e3f316ef7cf4;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;19350.00;0.00;19350.00;0.00;0.00;0.00;19350.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:46:05.096;
CB8210319;2020-09-03 09:45:56.548;2c4d6c57de6f90b4e9ce64f6b0eed74329587d43ef281c50ccedf0b120ec9a543dcd2d009170b76683bf97d319643d16;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;90238.00;0.00;90238.00;0.00;0.00;0.00;90238.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:56.548;
CB8210318;2020-09-03 09:45:55.163;f375b8d2fb452a563d1872df167c9fa37e2f174c8969f7c5877eea5ef5ba2e5c60959a97223493553eaca1a1afd79657;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;35949.00;0.00;35949.00;0.00;0.00;0.00;35949.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:55.163;
CB8210317;2020-09-03 09:45:53.215;bfad7c131f892acd4083eee2aa70d455fda6b7cd8b2807c06cfdc053f56e92ebf2fe82eb9ab1a6ad118652eec993daf2;2020-04-21 00:00:00.0;2020-05-21 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;47740.00;0.00;47740.00;0.00;0.00;3400.00;44340.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:53.215;
CB8210316;2020-09-03 09:45:51.571;8f2c5f00006b598a8e45fa3b5a9cc3eec538fab394e66d1a0def13906b46bd77929dac04f548cd4c44b0c1a38e1d959a;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;14910.00;0.00;14910.00;0.00;0.00;0.00;14910.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:51.572;
CB8210315;2020-09-03 09:45:50.683;38d54e6ae4130a82002376b0893dfbb68726e3dfffa3d4569280109c5eacbab587ed7d9d86fac641568c25770f82e780;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;169740.00;0.00;169740.00;0.00;0.00;3400.00;166340.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:50.684;
CB8210314;2020-09-03 09:45:49.422;19ad8c63688f6428b59d010208773cbddabe22e83b2b57af71ec37e274b26b3fdec695feece050ef52dcb5eac7da12e9;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;76508.00;0.00;76508.00;0.00;0.00;0.00;76508.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:49.423;
CB8210313;2020-09-03 09:45:46.938;74d5306b05b8704377e0c22f9e49c0d74d8dc0c0983802a901007161182d9634b31eaa83ead2a71532f3915db299191b;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;179329.00;0.00;179329.00;0.00;0.00;0.00;179329.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:46.938;
CB8210312;2020-09-03 09:45:44.625;95b2074830a195aacf14157797b470b8601fa421c9ca165258f36644329bc1146112c6401e5f0f7801825a2c9bd67598;2020-04-21 00:00:00.0;2020-05-21 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;47740.00;0.00;47740.00;0.00;0.00;0.00;47740.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:44.625;
CB8210311;2020-09-03 09:45:42.27;e53a8c47a550244d89d3f0feb7305abf96c43acb1132f1421acd52b2f5b066313ed29a9633de6d55e163f167aa97c6c5;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;14910.00;0.00;14910.00;0.00;0.00;0.00;14910.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:42.27;
CB8210310;2020-09-03 09:45:39.846;ec227348e0beeebfe81ae763662414c80b3c790284e164f71c94fdffe94e3cf112a583612920d2bdf3e686369a3283e1;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;830003564;ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS;35958.00;0.00;35958.00;0.00;0.00;0.00;35958.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:39.846;
CB8210308;2020-09-03 09:45:33.468;d12f6933611b4b3543e24e4e73d15eac756299763f6dbdee5e1edca16d14a6de81f203d09ef299427308d50358b400d6;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;37080.00;0.00;37080.00;0.00;0.00;0.00;37080.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:33.468;
CB8210307;2020-09-03 09:45:31.859;ed670640d50c22ece7864d9772e91a8b8fe811435d2ac86f6466a2f5f3b72e1e3000bdad3c98cb3a0e0566aeeb117b32;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;73305.00;0.00;73305.00;0.00;0.00;0.00;73305.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:31.859;
CB8210306;2020-09-03 09:45:30.472;2c2c616da654b9588a1cec03fc1a6078ce796b1d1efd98d221019429f4b528ba9fe669f4bcd4e842f41b0a5483be8c17;2020-04-21 00:00:00.0;2020-05-21 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;728870.00;0.00;728870.00;0.00;0.00;0.00;728870.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:30.472;
CB8210305;2020-09-03 09:45:29.092;0034b1e055e10e9374287d7cae79d3cac595b47c91780c305bf7186dc62818f9133155353f59cbf38bbb5213b56ae510;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;567238.00;0.00;567238.00;0.00;0.00;0.00;567238.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:29.093;
CB8210304;2020-09-03 09:45:27.782;82998005f1631c8c0826f7e0df91e24b6bb26123a44cdc666c713b462ef00a248bd23b9e82a66ce51aa924045511bc9e;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;84870.00;0.00;84870.00;0.00;0.00;3400.00;81470.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:27.783;
CB8210303;2020-09-03 09:45:26.948;aeff2313087469eac0246fc0997fd227bc6a5944b0e49855a023c609f8daf3e9dd38bbaafb15d1b87d3f517d135fa546;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;16150.00;0.00;16150.00;0.00;0.00;0.00;16150.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:26.948;
CB8210302;2020-09-03 09:45:25.706;afd8ea3443db8d8f065b73e731eab74a6f12fb6f5b83ec71cfcb4de8297b0a62de56458794fb9d45b536d96b7a8e3898;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;27051.00;0.00;27051.00;0.00;0.00;0.00;27051.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:25.706;
CB8210301;2020-09-03 09:45:23.076;fbe9ba0b10ede5a1cf71000fc667d7d0b8adf1f4932982a3dc7c27eb8371b4e2d339a640fc66bc37831585f9e11692aa;2020-04-21 00:00:00.0;2020-05-21 00:00:00.0;31;800130907;SALUD TOTAL EPS SA;11219.00;0.00;11219.00;0.00;0.00;0.00;11219.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:23.077;
CB8210300;2020-09-03 09:45:09.877;99b7d59a74f081f267e7a0b188af8aaf7fc289cd30affc94a78238fa20512736a1104aa203bda639eda833b8585ef8a0;2020-04-21 00:00:00.0;2020-04-21 00:00:00.0;31;901323312;UNION SALUD AMERICA;33151.00;0.00;33151.00;0.00;0.00;0.00;33151.00;Éxito en la Notificación del Adquiriente;F0001CNUESTRA                                     ;2020-09-03 09:45:09.877;
